41      ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,5        ,    75.5500,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:01,30 APR 2020 09:00:01,1000000000000610,NIL  ,30 APR 2020 09:00:00,400063001007112
44      ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,3        ,    75.5500,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:01,30 APR 2020 09:00:01,1000000000000610,NIL  ,30 APR 2020 09:00:00,400063001007112
45      ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,10       ,    75.5500,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:01,30 APR 2020 09:00:01,1000000000000610,NIL  ,30 APR 2020 09:00:00,400063001007112
49      ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,8        ,    75.5500,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:01,30 APR 2020 09:00:01,1000000000000610,NIL  ,30 APR 2020 09:00:00,400063001007112
70      ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,90       ,    75.5500,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:01,30 APR 2020 09:00:01,1000000000000610,NIL  ,30 APR 2020 09:00:00,400063001007112
71      ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,50       ,    75.5500,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:01,30 APR 2020 09:00:01,1000000000000610,NIL  ,30 APR 2020 09:00:00,400063001007112
74      ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,1        ,    75.5500,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:01,30 APR 2020 09:00:01,1000000000000610,NIL  ,30 APR 2020 09:00:00,400063001007112
75      ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,1        ,    75.5500,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:01,30 APR 2020 09:00:01,1000000000000610,NIL  ,30 APR 2020 09:00:00,400063001007112
201     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13293,3  ,2,10       ,    75.4825,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:03,30 APR 2020 09:00:03,1000000000002016,NIL  ,30 APR 2020 09:00:03,400063001011112
202     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13293,3  ,2,15       ,    75.4800,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:03,30 APR 2020 09:00:03,1000000000002016,NIL  ,30 APR 2020 09:00:03,400063001011112
241     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,798  ,8  ,2,1        ,    75.4625,1,JR08      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:04,30 APR 2020 09:00:04,1000000000002251,NIL  ,30 APR 2020 09:00:04,111111111111110
243     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,6        ,    75.4800,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:04,30 APR 2020 09:00:04,1000000000002269,NIL  ,30 APR 2020 09:00:04,400063001007112
245     ,11,FUTCUR,USDINR    ,27MAY2020,           ,  ,USDINR20MAYFUT           ,1 ,RL ,1 ,13303,3  ,2,1        ,    75.4800,1,K171      ,07760       ,OPEN ,UNCOVER,30 APR 2020 09:00:04,30 APR 2020 09:00:04,1000000000002269,NIL  ,30 APR 2020 09:00:04,400063001007112
