date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:52:36	31298/31298	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:22:32%20GMT	http://www.scdaarchitects.com/tags/hospitality	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/tags/hospitality.html	(from http://www.scdaarchitects.com/architecture)
11:52:36	71503/71503	---M--	200	added ('OK')	image/jpeg	etag:%221174f-5bdb12e5ab245%22	http://images.scdaarchitects.com/www_scdaarchitects_com/_thumbnail_0_hyattregencyPP0.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/_thumbnail_0_hyattregencyPP0.jpg	(from http://www.scdaarchitects.com/architecture)
11:52:39	116821/116821	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:22:34%20GMT	http://www.scdaarchitects.com/tags/scda	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/tags/scda.html	(from http://www.scdaarchitects.com/architecture)
11:52:39	8714/8714	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:22:35%20GMT	http://www.scdaarchitects.com/architecture/luxury-resort-in-philippines	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/architecture/luxury-resort-in-philippines.html	(from http://www.scdaarchitects.com/architecture)
11:52:41	8779/8779	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:22:38%20GMT	http://www.scdaarchitects.com/architecture/ritz-carlton-hongqiao	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/architecture/ritz-carlton-hongqiao.html	(from http://www.scdaarchitects.com/architecture)
11:52:44	28635/28635	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:22:40%20GMT	http://www.scdaarchitects.com/tags/china	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/tags/china.html	(from http://www.scdaarchitects.com/architecture)
11:52:45	8050/8050	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:22:42%20GMT	http://www.scdaarchitects.com/architecture/cluny-park-residence-gallery	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/architecture/cluny-park-residence-gallery.html	(from http://www.scdaarchitects.com/architecture)
11:52:45	77663/77663	---M--	200	added ('OK')	image/jpeg	etag:%2212f5f-5bdb11de12109%22	http://images.scdaarchitects.com/www_scdaarchitects_com/_thumbnail_0_RCBoracay0.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/_thumbnail_0_RCBoracay0.jpg	(from http://www.scdaarchitects.com/architecture)
11:52:49	59346/59346	---M--	200	added ('OK')	image/jpeg	etag:%22e7d2-5bda161105d67%22	http://images.scdaarchitects.com/www_scdaarchitects_com/0_thumbnail_1_RC0.jpg	C:/My%20Web%20Sites/SCDA/images.scdaarchitects.com/www_scdaarchitects_com/0_thumbnail_1_RC0.jpg	(from http://www.scdaarchitects.com/architecture)
11:52:49	75765/75765	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:22:44%20GMT	http://www.scdaarchitects.com/tags/residential	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/tags/residential.html	(from http://www.scdaarchitects.com/architecture)
11:52:49	8681/8681	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20Jun%202021%2006:22:46%20GMT	http://www.scdaarchitects.com/architecture/azuria-gallery	C:/My%20Web%20Sites/SCDA/www.scdaarchitects.com/architecture/azuria-gallery.html	(from http://www.scdaarchitects.com/architecture)
